-23,16,208,89,69
-22,16,212,96,57
-21,16,221,104,51
-20,16,217,94,34
-19,16,226,101,35
-18,16,220,97,27
-17,16,210,95,30
-16,16,211,110,58
-15,16,183,129,67
-14,16,121,146,52
-13,16,90,199,54
-12,16,37,234,23
-11,16,9,251,7
-10,16,5,250,7
-9,16,3,253,6
-6,16,3,254,1
-5,16,3,252,2
-4,16,0,252,1
0,16,1,255,1
1,16,12,251,10
2,16,23,239,18
3,16,43,229,32
4,16,63,214,41
5,16,107,186,58
6,16,108,79,13
7,16,162,65,23
8,16,180,53,0
9,16,224,80,17
10,16,242,97,32
11,16,233,89,26
12,16,229,89,28
13,16,227,92,36
14,16,214,87,34
15,16,223,109,59
16,16,210,119,72
17,16,158,131,54
18,16,98,174,42
19,16,60,215,33
20,16,29,245,14
21,16,5,255,0
22,16,0,253,4
23,16,0,255,6
26,16,0,255,1
27,16,0,255,1
28,16,0,255,1
-30,17,68,213,60
-29,17,85,195,62
-28,17,54,91,0
-27,17,95,79,19
-26,17,148,98,63
-25,17,178,103,82
-24,17,172,83,69
-23,17,164,65,46
-22,17,182,83,51
-21,17,204,101,58
-20,17,193,83,32
-19,17,202,93,34
-18,17,200,97,31
-17,17,198,102,41
-16,17,194,108,57
-15,17,149,126,48
-14,17,87,178,38
-13,17,51,226,33
-12,17,15,243,8
-11,17,3,255,3
-10,17,6,251,6
-9,17,1,249,3
-8,17,3,255,9
-6,17,4,255,4
-5,17,3,253,5
-4,17,2,255,6
-3,17,1,255,4
-2,17,1,255,1
-1,17,5,251,0
0,17,12,247,4
1,17,34,235,19
2,17,67,213,40
3,17,0,80,0
4,17,0,54,0
5,17,34,38,0
6,17,106,32,0
7,17,184,64,27
8,17,225,89,31
9,17,230,89,18
10,17,243,106,36
11,17,237,106,38
12,17,211,87,25
13,17,187,85,21
14,17,175,111,37
15,17,173,145,61
16,17,168,167,74
17,17,125,186,59
18,17,62,216,32
19,17,28,240,16
20,17,12,248,2
21,17,2,252,0
22,17,1,254,5
23,17,0,255,6
27,17,0,255,1
28,17,0,255,1
-30,18,17,243,21
-29,18,30,231,28
-28,18,63,215,44
-27,18,0,60,0
-26,18,27,28,0
-25,18,59,12,4
-24,18,58,0,0
-23,18,80,11,0
-22,18,90,15,0
-21,18,144,63,33
-20,18,181,96,55
-19,18,189,106,56
-18,18,205,126,69
-17,18,186,113,58
-16,18,172,105,62
-15,18,122,130,45
-14,18,66,215,38
-13,18,17,245,12
-12,18,8,251,1
-11,18,4,254,0
-10,18,6,252,1
-9,18,4,253,3
-8,18,0,255,3
-7,18,0,255,3
-6,18,0,255,3
-5,18,0,255,2
-3,18,2,255,3
-2,18,1,252,0
-1,18,15,250,7
0,18,30,239,16
1,18,70,211,36
2,18,67,102,0
3,18,103,75,12
4,18,116,71,12
5,18,137,66,14
6,18,168,62,20
7,18,203,76,31
8,18,224,88,28
9,18,225,87,22
10,18,228,99,33
11,18,224,104,41
12,18,196,90,32
13,18,156,108,26
14,18,109,161,25
15,18,84,206,35
16,18,62,221,30
17,18,39,232,21
18,18,21,243,12
19,18,8,250,6
20,18,4,253,1
21,18,1,255,1
22,18,0,255,3
23,18,0,255,3
24,18,0,255,1
26,18,0,255,1
27,18,0,255,1
28,18,0,255,1
-30,19,0,255,3
-29,19,10,255,12
-28,19,22,244,23
-27,19,52,220,45
-26,19,0,42,0
-25,19,0,19,0
-24,19,15,46,0
-23,19,28,52,0
-22,19,41,60,0
-21,19,68,65,0
-20,19,156,115,69
-19,19,201,143,105
-18,19,194,142,95
-17,19,173,133,82
-16,19,148,127,70
-15,19,96,152,45
-14,19,41,229,30
-13,19,0,255,5
-12,19,3,254,0
-11,19,4,254,0
-10,19,3,254,0
-9,19,1,255,1
-8,19,0,255,3
-7,19,0,255,3
-6,19,0,254,1
-5,19,0,255,5
-4,19,3,255,7
-3,19,0,250,1
-2,19,8,250,8
-1,19,29,234,17
0,19,69,211,37
1,19,10,72,0
2,19,89,47,0
3,19,155,56,25
4,19,187,79,43
5,19,208,91,48
6,19,224,98,50
7,19,235,101,48
8,19,247,111,53
9,19,232,98,37
10,19,224,100,40
11,19,213,113,51
12,19,183,123,53
13,19,128,146,38
14,19,75,213,32
15,19,25,236,11
16,19,12,251,8
17,19,0,255,1
18,19,0,255,1
19,19,0,255,1
20,19,0,255,1
21,19,0,255,1
22,19,0,255,1
23,19,0,255,1
24,19,0,255,1
25,19,0,255,1
26,19,0,255,1
27,19,0,255,1
28,19,0,255,1
-30,20,7,250,0
-29,20,4,247,0
-28,20,7,251,6
-27,20,13,243,13
-26,20,38,237,30
-25,20,42,228,33
-24,20,40,227,34
-23,20,43,228,36
-22,20,44,226,29
-21,20,81,209,52
-20,20,16,39,0
-19,20,61,34,7
-18,20,73,48,18
-17,20,38,41,0
-16,20,12,67,0
-15,20,81,204,61
-14,20,27,237,28
-13,20,0,254,8
-12,20,0,255,3
-7,20,0,255,1
-6,20,0,253,4
-5,20,3,253,6
-4,20,0,251,3
-3,20,8,252,16
-2,20,18,239,22
-1,20,66,220,48
0,20,51,91,0
1,20,105,66,11
2,20,155,70,29
3,20,177,64,24
4,20,209,83,32
5,20,219,86,29
6,20,211,72,13
7,20,238,99,40
8,20,247,107,54
9,20,235,104,52
10,20,206,84,35
11,20,182,111,45
12,20,110,124,27
13,20,97,199,53
14,20,43,232,24
15,20,10,248,4
16,20,7,250,0
17,20,8,254,3
18,20,1,255,1
19,20,0,255,1
20,20,0,255,1
21,20,0,255,1
22,20,0,255,1
23,20,0,255,1
24,20,0,255,1
25,20,0,255,1
26,20,0,255,1
27,20,0,255,1
28,20,0,255,1
-30,21,12,252,3
-29,21,9,254,1
-28,21,2,255,0
-27,21,2,255,0
-26,21,3,255,0
-25,21,2,255,0
-24,21,0,255,4
-23,21,0,255,7
-22,21,0,255,2
-21,21,28,237,24
-20,21,0,61,0
-19,21,0,37,0
-18,21,0,36,0
-17,21,0,35,0
-16,21,0,73,0
-15,21,49,220,44
-14,21,18,242,22
-13,21,0,254,8
-12,21,0,255,3
-11,21,0,255,1
-6,21,2,253,2
-5,21,8,255,9
-4,21,0,250,5
-3,21,13,245,19
-2,21,40,236,40
-1,21,0,54,0
0,21,44,31,0
1,21,182,97,76
2,21,216,112,77
3,21,221,100,53
4,21,229,94,36
5,21,238,96,32
6,21,236,94,30
7,21,239,99,38
8,21,226,88,39
9,21,166,38,0
10,21,144,29,0
11,21,104,44,0
12,21,23,60,0
13,21,74,203,48
14,21,28,239,20
16,21,5,252,0
17,21,4,251,0
18,21,1,255,1
19,21,0,255,1
20,21,0,255,1
21,21,0,255,1
22,21,0,255,1
23,21,0,255,1
24,21,0,255,1
25,21,0,255,1
26,21,0,255,1
27,21,0,255,1
28,21,0,255,1
-30,22,4,255,4
-29,22,5,255,1
-27,22,7,255,0
-26,22,12,253,1
-25,22,5,248,0
-24,22,6,255,8
-23,22,0,253,3
-22,22,2,255,6
-21,22,4,246,4
-20,22,27,234,20
-19,22,50,226,39
-18,22,66,214,56
-17,22,0,88,0
-16,22,0,96,0
-15,22,34,229,29
-14,22,13,246,14
-13,22,0,255,5
-12,22,0,255,1
-11,22,0,255,1
-10,22,0,255,5
-9,22,0,255,5
-8,22,1,255,1
-7,22,4,254,0
-6,22,2,255,0
-4,22,6,254,7
-3,22,18,236,17
-2,22,52,214,40
-1,22,0,57,0
0,22,57,40,0
1,22,176,98,78
2,22,212,114,75
3,22,208,93,39
4,22,212,82,22
5,22,240,102,39
6,22,227,89,27
7,22,237,102,46
8,22,228,95,50
9,22,164,40,2
10,22,137,29,0
11,22,108,45,0
12,22,43,53,0
13,22,99,200,60
14,22,30,234,21
15,22,3,255,7
17,22,7,255,2
18,22,1,255,0
19,22,0,255,1
20,22,0,255,1
21,22,0,255,1
22,22,0,255,1
23,22,0,255,1
24,22,0,255,1
25,22,0,255,1
26,22,0,255,1
27,22,0,255,1
28,22,0,255,1
-29,23,0,255,1
-28,23,8,255,1
-27,23,6,252,0
-26,23,11,252,0
-25,23,7,250,2
-24,23,4,254,6
-23,23,0,254,6
-22,23,1,255,7
-21,23,4,255,7
-19,23,10,254,6
-18,23,17,235,17
-17,23,28,231,27
-16,23,34,238,29
-15,23,22,238,17
-14,23,10,249,6
-13,23,1,255,1
-11,23,0,255,1
-10,23,0,255,6
-9,23,0,255,6
-8,23,3,254,3
-7,23,4,254,0
-6,23,3,255,0
-4,23,7,255,4
-3,23,24,243,19
-2,23,54,219,39
-1,23,0,49,0
0,23,35,27,0
1,23,186,119,100
2,23,229,144,107
3,23,221,119,71
4,23,205,90,36
5,23,218,97,44
6,23,225,105,53
7,23,215,97,49
8,23,184,66,26
9,23,191,83,47
10,23,220,127,93
11,23,185,126,82
12,23,135,124,58
13,23,101,171,55
14,23,39,226,31
15,23,0,249,7
16,23,6,255,4
19,23,0,255,1
20,23,0,255,1
21,23,0,255,1
22,23,0,255,1
23,23,0,255,1
24,23,0,255,1
25,23,0,255,1
26,23,0,255,1
27,23,0,255,1
28,23,0,255,1
-30,24,0,255,4
-28,24,0,252,2
-27,24,6,255,8
-24,24,2,255,11
-23,24,0,254,9
-22,24,0,251,10
-21,24,0,252,7
-19,24,2,255,0
-18,24,6,251,6
-17,24,11,250,11
-16,24,11,245,8
-15,24,17,252,10
-14,24,8,251,1
-13,24,4,254,0
-11,24,0,255,1
-10,24,0,255,5
-9,24,0,255,5
-8,24,0,255,3
-7,24,1,255,1
-5,24,6,255,3
-4,24,2,255,0
-3,24,10,245,5
-2,24,33,232,27
-1,24,0,59,0
0,24,28,42,0
1,24,144,93,72
2,24,208,141,112
3,24,213,134,101
4,24,206,117,83
5,24,188,95,61
6,24,194,104,69
7,24,197,109,73
8,24,183,95,59
9,24,168,85,51
10,24,176,107,74
11,24,176,126,89
12,24,165,138,95
13,24,152,196,109
14,24,58,219,53
15,24,16,244,27
16,24,4,251,10
17,24,0,255,3
18,24,0,255,1
19,24,0,255,1
20,24,0,255,1
21,24,0,255,1
22,24,0,255,1
23,24,0,255,1
24,24,0,255,1
25,24,0,255,1
26,24,0,255,1
27,24,0,255,1
28,24,0,255,1
-29,25,0,255,5
-28,25,1,255,10
-27,25,0,253,4
-26,25,0,255,2
-25,25,0,255,2
-24,25,0,255,7
-23,25,0,255,12
-22,25,2,253,16
-21,25,0,252,9
-17,25,1,255,3
-16,25,2,251,1
-15,25,6,252,1
-14,25,8,252,0
-13,25,6,253,0
-11,25,0,255,1
-10,25,0,255,3
-9,25,0,255,5
-8,25,0,255,3
-7,25,0,255,3
-6,25,3,255,3
-3,25,10,254,6
-2,25,22,240,21
-1,25,67,213,54
0,25,1,24,0
1,25,62,20,0
2,25,72,14,0
3,25,86,19,0
4,25,94,18,0
5,25,90,13,0
6,25,123,48,19
7,25,255,216,184
8,25,255,180,148
9,25,157,89,54
10,25,86,27,0
11,25,68,22,0
12,25,69,34,2
13,25,151,181,109
14,25,61,208,57
15,25,23,240,35
16,25,5,249,14
17,25,0,255,6
18,25,0,255,3
19,25,0,255,1
20,25,0,255,1
21,25,0,255,1
22,25,0,255,1
23,25,0,255,1
24,25,0,255,1
25,25,0,255,1
26,25,0,255,1
27,25,0,255,1
28,25,0,255,1
